date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-30 00:00:00,457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,2008,0,8354 11th Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,27019 228th Pl SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,37128 19th Way S,Federal Way,WA 98003,USA
2014-07-01 00:00:00,349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008,2709 E Marion St,Seattle,WA 98122,USA
2014-07-01 00:00:00,165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,1959,1989,1419 Farrelly St,Enumclaw,WA 98022,USA
2014-07-01 00:00:00,330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,1959,1989,10843-10857 8th Ave SW,Seattle,WA 98146,USA
2014-07-01 00:00:00,445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,1994,0,19901-19999 SE 290th Pl,Kent,WA 98042,USA
2014-07-01 00:00:00,274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,1987,2000,28206 130th Ave SE,Kent,WA 98030,USA
2014-07-01 00:00:00,219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,1967,0,17459 SE 262nd St,Covington,WA 98042,USA
2014-07-01 00:00:00,459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,1929,0,7031 18th Ave NW,Seattle,WA 98117,USA
2014-07-01 00:00:00,328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,1978,0,19254 121st Pl SE,Kent,WA 98031,USA
2014-07-01 00:00:00,307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,1927,2011,227 W 2nd St,North Bend,WA 98045,USA
2014-07-01 00:00:00,382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,1967,0,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
2014-07-01 00:00:00,478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,1994,0,4235 250th Pl SE,Issaquah,WA 98029,USA
2014-07-01 00:00:00,260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,1948,0,834 NE 189th St,Shoreline,WA 98155,USA
2014-07-01 00:00:00,300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,2001,0,278th Ave NE,Duvall,WA 98019,USA
2014-07-01 00:00:00,241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,1986,0,30027 58th Pl S,Auburn,WA 98001,USA
2014-07-01 00:00:00,485000.0,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,1991,0,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA
2014-07-01 00:00:00,345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,1955,2005,6439 Marshall Ave SW,Seattle,WA 98136,USA
2014-07-01 00:00:00,280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,1962,0,1048 Redmond Ave NE,Renton,WA 98056,USA
2014-07-01 00:00:00,450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,1963,2008,6217 NE 156th St,Kenmore,WA 98028,USA
2014-07-01 00:00:00,370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,1952,2008,3818 53rd Ave SW,Seattle,WA 98116,USA
2014-07-01 00:00:00,425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,1964,2000,14011 NE 71st Pl,Redmond,WA 98052,USA
2014-07-01 00:00:00,337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,2006,0,11707 Greenwood Ave N,Seattle,WA 98133,USA
2014-07-01 00:00:00,245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,1907,0,8301-8399 47th Ave S,Seattle,WA 98118,USA
2014-07-01 00:00:00,402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,1946,0,4235 4th Ave NW,Seattle,WA 98107,USA
2014-07-01 00:00:00,435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,28219 NE 149th Pl,Duvall,WA 98019,USA
2014-07-01 00:00:00,300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,1987,2000,36529 2nd Ave SW,Federal Way,WA 98023,USA
2014-07-01 00:00:00,205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,26118 189th Ct SE,Covington,WA 98042,USA
2014-07-01 00:00:00,357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,2004,2003,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,2007,0,101-115 26th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,102-1/2 5th Ave SW,Pacific,WA 98047,USA
2014-07-01 00:00:00,392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,2004,22835 16th Ave S,Des Moines,WA 98198,USA
2014-07-01 00:00:00,485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,2005,216 20th Ave,Seattle,WA 98122,USA
2014-07-01 00:00:00,217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,0,230 S 317th Pl,Federal Way,WA 98003,USA
2014-07-01 00:00:00,102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,1999,9852 20th Ave SW,Seattle,WA 98106,USA
2014-07-01 00:00:00,406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,1928,0,10041 64th Ave S,Seattle,WA 98178,USA
2014-07-01 00:00:00,401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,0,3027 230th Pl NE,Sammamish,WA 98074,USA
2014-07-01 00:00:00,276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,1923,0,2508 NW 67th St,Seattle,WA 98117,USA
2014-07-01 00:00:00,375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,1977,0,16621 SE 235th St,Kent,WA 98042,USA
2014-07-01 00:00:00,260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,2001,10904 SE 212th St,Kent,WA 98031,USA
2014-07-01 00:00:00,431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,0,2309 Aberdeen Ave NE,Renton,WA 98056,USA
2014-07-01 00:00:00,321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,0,27619 245th Ave SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,0,4702 S Juneau St,Seattle,WA 98118,USA
2014-07-01 00:00:00,482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,0,1022 215th Ave NE,Sammamish,WA 98074,USA
2014-07-01 00:00:00,452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,0,5321-5327 156th Dr NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,USA
2014-07-01 00:00:00,417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0,27416 208th Ave SE,Maple Valley,WA 98038,USA
2014-07-01 00:00:00,399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,0,5535 Elaine Ave SE,Auburn,WA 98092,USA
2014-07-01 00:00:00,300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,0,13328 SE 308 Ct,Auburn,WA 98092,USA
2014-07-01 00:00:00,460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,0,1406B NW 64th St,Seattle,WA 98107,USA
2014-07-01 00:00:00,499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,1923,1141 SE 11th St,North Bend,WA 98045,USA
2014-07-02 00:00:00,310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,929 N 77th St,Seattle,WA 98103,USA
2014-07-02 00:00:00,255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,8019 S 117th St,Seattle,WA 98178,USA
2014-07-02 00:00:00,435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993,0,Tolt Pipeline Trail,Bothell,WA 98011,USA
2014-07-02 00:00:00,453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983,2009,13417 110th Pl NE,Kirkland,WA 98034,USA
2014-07-02 00:00:00,260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975,0,23109 125th Ave SE,Kent,WA 98031,USA
2014-07-02 00:00:00,223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0,22124 112th Pl SE,Kent,WA 98031,USA
2014-07-02 00:00:00,489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982,0,3309 S 194th St,SeaTac,WA 98188,USA
2014-07-02 00:00:00,250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,249 S 163rd Pl,Burien,WA 98148,USA
2014-07-02 00:00:00,480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0,13341 12th Ave NE,Seattle,WA 98125,USA
2014-07-02 00:00:00,329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0,23834 SE 248th Pl,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,1984,0,10858 SE 200th St,Kent,WA 98031,USA
2014-07-02 00:00:00,345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0,11207 SE 272nd Pl,Kent,WA 98030,USA
2014-07-02 00:00:00,175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991,0,2401-2499 S 244th St,Des Moines,WA 98198,USA
2014-07-02 00:00:00,185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,10626 12th Ave SW,Seattle,WA 98146,USA
2014-07-02 00:00:00,411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,1978,2000,35516 44th Ave S,Auburn,WA 98001,USA
2014-07-02 00:00:00,265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,15022 25th Ave NE,Shoreline,WA 98155,USA
2014-07-02 00:00:00,256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,1327 S 277th Pl,Des Moines,WA 98198,USA
2014-07-02 00:00:00,255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,11631 SE 308th Pl,Auburn,WA 98092,USA
2014-07-02 00:00:00,481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000,10600-10650 117th Pl NE,Kirkland,WA 98033,USA
2014-07-02 00:00:00,339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,1984,0,27622 195th Ave SE,Kent,WA 98042,USA
2014-07-02 00:00:00,475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,1963,0,15320 Corliss Pl N,Shoreline,WA 98133,USA
2014-07-02 00:00:00,389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,2148 N 115th St,Seattle,WA 98133,USA
2014-07-02 00:00:00,475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0,13617 135th Ave NE,Kirkland,WA 98034,USA
2014-07-02 00:00:00,305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,1968,1997,14717 58th Ave S,Tukwila,WA 98168,USA
2014-07-02 00:00:00,394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,USA
2014-07-02 00:00:00,300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,USA
2014-07-02 00:00:00,330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,USA
2014-07-02 00:00:00,480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA
2014-07-02 00:00:00,496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,1946,0,219 NW 56th St,Seattle,WA 98107,USA
2014-07-02 00:00:00,475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,11719 33rd Pl NE,Seattle,WA 98125,USA
2014-07-02 00:00:00,275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,11414 SE 230th Pl,Kent,WA 98031,USA
2014-07-02 00:00:00,262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,USA
2014-07-02 00:00:00,355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA
2014-07-02 00:00:00,305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,USA
2014-07-02 00:00:00,484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-07-02 00:00:00,334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,USA
2014-07-02 00:00:00,475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,996 SE 12th St,North Bend,WA 98045,USA
2014-07-02 00:00:00,309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,Bennett Ave SE,Auburn,WA 98092,USA
2014-07-02 00:00:00,274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,USA
2014-07-02 00:00:00,265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008,0,5257 23rd Ave SW,Seattle,WA 98106,USA
2014-07-03 00:00:00,285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,12840 SE 307th Pl,Auburn,WA 98092,USA
2014-07-03 00:00:00,445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,10010 37th Ave SW,Seattle,WA 98146,USA
2014-07-03 00:00:00,304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,USA
2014-07-03 00:00:00,290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA
2014-07-03 00:00:00,250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA
2014-07-03 00:00:00,342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA
2014-07-03 00:00:00,400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,2357 N 187th St,Shoreline,WA 98133,USA
2014-07-03 00:00:00,312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,306 S 15th St,Renton,WA 98055,USA
2014-07-03 00:00:00,267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,USA
2014-07-03 00:00:00,240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,17820 1st Avenue South,Burien,WA 98148,USA
2014-07-03 00:00:00,198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,4114 S 294th St,Auburn,WA 98001,USA
2014-07-03 00:00:00,340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,USA
2014-07-03 00:00:00,280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,30021 114th Way SE,Auburn,WA 98092,USA
2014-07-03 00:00:00,390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
2014-07-03 00:00:00,490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
2014-07-03 00:00:00,265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,3704 NE 9th Ct,Renton,WA 98056,USA
2014-07-03 00:00:00,395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,USA
2014-07-03 00:00:00,341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA
2014-07-03 00:00:00,264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,2152 SW 323rd St,Federal Way,WA 98023,USA
2014-07-03 00:00:00,395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008,19803 121st Ave SE,Kent,WA 98031,USA
2014-07-03 00:00:00,430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,7321 39th Ave NE,Seattle,WA 98115,USA
2014-07-03 00:00:00,410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA
2014-07-03 00:00:00,220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA
2014-07-03 00:00:00,405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,9126 45th Ave SW,Seattle,WA 98136,USA
2014-07-03 00:00:00,295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
2014-07-03 00:00:00,255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA
2014-07-03 00:00:00,474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,10828 157th Ave NE,Redmond,WA 98052,USA
2014-07-03 00:00:00,370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,9257 7th Ave NW,Seattle,WA 98117,USA
2014-07-03 00:00:00,288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,22412 SE 243rd St,Maple Valley,WA 98038,USA
2014-07-03 00:00:00,345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,455 S 190th St,Burien,WA 98148,USA
2014-07-03 00:00:00,439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,3433 21st Ave W,Seattle,WA 98199,USA
2014-07-03 00:00:00,425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,1018 NE 96th St,Seattle,WA 98115,USA
2014-07-03 00:00:00,399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,932-968 NE High St,Issaquah,WA 98029,USA
2014-07-05 00:00:00,459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,USA
2014-07-05 00:00:00,499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,USA
2014-07-06 00:00:00,395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,13547 104th Pl NE,Kirkland,WA 98034,USA
2014-07-07 00:00:00,382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,2013,3825 NE 117th St,Seattle,WA 98125,USA
2014-07-07 00:00:00,404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982,2011,19415 SE 342nd St,Auburn,WA 98092,USA
2014-07-07 00:00:00,195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0,205 SW Gibson Ln,Issaquah,WA 98027,USA
2014-07-07 00:00:00,199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,USA
2014-07-07 00:00:00,445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0,2847 NW 70th St,Seattle,WA 98117,USA
2014-07-07 00:00:00,300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,USA
2014-07-07 00:00:00,480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0,305 158th Pl SE,Bellevue,WA 98008,USA
2014-07-07 00:00:00,300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934,8631 17th Ave SW,Seattle,WA 98106,USA
2014-07-07 00:00:00,360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,0,3714 S 128th St,Tukwila,WA 98168,USA
2014-07-07 00:00:00,266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,33724 27th Pl SW,Federal Way,WA 98023,USA
2014-07-07 00:00:00,335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0,10203 42nd Ave SW,Seattle,WA 98146,USA
2014-07-07 00:00:00,215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,USA
2014-07-07 00:00:00,481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0,1831 NE 29th Ct,Renton,WA 98056,USA
2014-07-07 00:00:00,320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005,5608 NE 204th St,Kenmore,WA 98028,USA
2014-07-07 00:00:00,295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,1708 Franklin St,Enumclaw,WA 98022,USA
2014-07-07 00:00:00,295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,9047 4th Ave S,Seattle,WA 98108,USA
2014-07-07 00:00:00,320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0,17722 199th Ave NE,Woodinville,WA 98077,USA
2014-07-07 00:00:00,437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985,309 NW 89th St,Seattle,WA 98117,USA
2014-07-07 00:00:00,443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,814 20th Ave S,Seattle,WA 98144,USA
2014-07-07 00:00:00,245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,12226 Phinney Ave N,Seattle,WA 98133,USA
2014-07-07 00:00:00,450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,14543 86th Pl NE,Kenmore,WA 98028,USA
2014-07-07 00:00:00,373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001,16016 Burke Ave N,Shoreline,WA 98133,USA
2014-07-07 00:00:00,450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,6201 147th Ct NE,Redmond,WA 98052,USA
2014-07-07 00:00:00,230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,USA
2014-07-07 00:00:00,475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0,12608 NE 134th Pl,Kirkland,WA 98034,USA
2014-07-07 00:00:00,209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,2601-2667 Alpine St SE,Auburn,WA 98002,USA
2014-07-07 00:00:00,410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0,1107 216th Ave NE,Sammamish,WA 98074,USA
2014-07-07 00:00:00,339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA
2014-07-07 00:00:00,437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0,16527 191st Pl NE,Woodinville,WA 98072,USA
2014-07-07 00:00:00,229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,1605 21st St NE,Auburn,WA 98002,USA
2014-07-07 00:00:00,170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,1019 S 22nd Ct,Renton,WA 98055,USA
2014-07-07 00:00:00,391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,0,955 11th Ct SW,North Bend,WA 98045,USA
2014-07-07 00:00:00,296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,2003,24312 226th Ave SE,Maple Valley,WA 98038,USA
2014-07-07 00:00:00,328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,2006,1512 10th Ct NW,Auburn,WA 98001,USA
2014-07-07 00:00:00,300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,0,22736 129th Pl SE,Kent,WA 98031,USA
2014-07-07 00:00:00,494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,0,1273 NE Hickory Ln,Issaquah,WA 98029,USA
2014-07-07 00:00:00,378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,0,12341 10th Pl NE,Seattle,WA 98125,USA
2014-07-07 00:00:00,351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0,25828 243rd Ave SE,Maple Valley,WA 98038,USA
2014-07-07 00:00:00,374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0,2900-2948 S Irving St,Seattle,WA 98144,USA
2014-07-07 00:00:00,230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2014-07-08 00:00:00,438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0,848 NE 67th St,Seattle,WA 98115,USA
2014-07-08 00:00:00,439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,0,18719 129th Ct NE,Bothell,WA 98011,USA
2014-07-08 00:00:00,315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985,4820 12th Ave S,Seattle,WA 98108,USA
2014-07-08 00:00:00,332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,2014,27840 38th Pl S,Auburn,WA 98001,USA
2014-07-08 00:00:00,378500.0,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,1990,0,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
2014-07-08 00:00:00,190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0,2536 S 365th Pl,Federal Way,WA 98003,USA
2014-07-08 00:00:00,370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,0,43719 SE 142nd St,North Bend,WA 98045,USA
2014-07-08 00:00:00,479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009,14211 SE 37th St,Bellevue,WA 98006,USA
2014-07-08 00:00:00,245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,0,26th Ave SW,Federal Way,WA 98023,USA
2014-07-08 00:00:00,480000.0,2.0,1.0,1060,3040,1.0,0,0,3,860,200,1924,2011,2342 N 60th St,Seattle,WA 98103,USA
